,AMZN,AAPL,META,GOOGL,MSFT,NFLX
9/4/2020,0.4886045,0.5866215,0.5224045,0.448569,0.477282,0.5543825
9/8/2020,0.48761,0.584545,0.4855535,0.4155455,0.459148,0.568193
9/9/2020,0.437006,0.511273,0.447527,0.3742305,0.4044905,0.5270605
9/10/2020,0.44627,0.51598,0.437635,0.370865,0.3952875,0.5446235
9/11/2020,0.4191195,0.4755675,0.4073635,0.340289,0.379299,0.523065
9/14/2020,0.4253005,0.4637835,0.414909,0.336947,0.3498715,0.5312345
9/15/2020,0.420038,0.455925,0.4133425,0.326801,0.344992,0.5145535
9/16/2020,0.442083,0.4747005,0.430018,0.3372675,0.3717015,0.525827
9/17/2020,0.4519155,0.4840105,0.4386505,0.3538745,0.3721175,0.531654
9/18/2020,0.449644,0.4881895,0.431474,0.3547475,0.3650475,0.53432
9/21/2020,0.466731,0.5096685,0.437402,0.365614,0.374978,0.5601385
9/22/2020,0.4731445,0.4820745,0.451249,0.359803,0.361045,0.5634345
9/23/2020,0.4927535,0.50936,0.4602505,0.378918,0.389826,0.595276
9/24/2020,0.5051,0.506517,0.4564845,0.3835225,0.376353,0.59306
9/25/2020,0.485742,0.472331,0.4345325,0.374091,0.349953,0.5819555
9/28/2020,0.488971,0.471687,0.4550405,0.3801705,0.350857,0.570703
9/29/2020,0.4883605,0.473956,0.4538495,0.378683,0.356544,0.5612585
9/30/2020,0.481467,0.4534605,0.4441275,0.370588,0.347011,0.5527755
10/1/2020,0.499274,0.4751475,0.459813,0.3878615,0.3569505,0.573333
10/2/2020,0.52081,0.504365,0.473782,0.39138,0.389623,0.592818
10/5/2020,0.517628,0.474194,0.4790725,0.38876,0.3704725,0.579514
10/6/2020,0.531587,0.51388,0.4862375,0.399726,0.381181,0.5804825
10/7/2020,0.5085415,0.4839805,0.491314,0.385865,0.3653165,0.586295
10/8/2020,0.4983975,0.4711915,0.468756,0.395353,0.359421,0.580377
10/9/2020,0.4724565,0.4568765,0.459005,0.3781105,0.3364325,0.580577
10/12/2020,0.4814775,0.4676025,0.4638385,0.3754045,0.343903,0.565713
10/13/2020,0.4843645,0.4655305,0.470628,0.3748355,0.34352,0.582663
10/14/2020,0.512752,0.4502175,0.4724335,0.380796,0.3567725,0.6081025
10/15/2020,0.525469,0.452299,0.4867315,0.3833785,0.359584,0.6055615
10/16/2020,0.5300085,0.444964,0.483563,0.378452,0.3592115,0.591949
10/19/2020,0.539859,0.462946,0.497229,0.385735,0.387304,0.600627
10/20/2020,0.537556,0.4509685,0.484303,0.3927175,0.376609,0.55899
10/21/2020,0.52055,0.453351,0.4753005,0.3950245,0.3751,0.444124
10/22/2020,0.498204,0.4469555,0.470976,0.3883045,0.3752215,0.4254445
10/23/2020,0.494753,0.437324,0.4868955,0.384162,0.3617925,0.4123215
10/26/2020,0.532474,0.4645305,0.5115605,0.417148,0.4043215,0.4346415
10/27/2020,0.502611,0.448678,0.4976655,0.405711,0.3871535,0.4278875
10/28/2020,0.537812,0.503779,0.54505,0.4519395,0.4042895,0.4651375
10/29/2020,0.4943225,0.4561385,0.517137,0.430593,0.370561,0.4627035
10/30/2020,0.4715185,0.431818,0.4705515,0.3962805,0.374726,0.478071
11/2/2020,0.449707,0.422657,0.4539585,0.368508,0.374965,0.468886
11/3/2020,0.436075,0.397811,0.447138,0.3624025,0.3466755,0.4507645
11/4/2020,0.3928435,0.3667545,0.389121,0.308805,0.307838,0.4087065
11/5/2020,0.371206,0.3557895,0.3644725,0.306002,0.2937205,0.4058445
11/6/2020,0.35631,0.3259545,0.3454645,0.276158,0.2757235,0.368389
11/9/2020,0.3656165,0.336706,0.372667,0.265134,0.276372,0.396055
11/10/2020,0.384691,0.345328,0.3905895,0.280192,0.3016,0.398956
11/11/2020,0.3529395,0.31579,0.3549725,0.276906,0.280364,0.3814795
11/12/2020,0.361067,0.3280685,0.370049,0.2851135,0.2924505,0.3834155
11/13/2020,0.3456995,0.303065,0.3459665,0.2763435,0.269639,0.3700435
11/16/2020,0.3262855,0.292242,0.3296805,0.2543285,0.260314,0.349287
11/17/2020,0.3276425,0.295578,0.338016,0.258663,0.264098,0.3444585
11/18/2020,0.32804,0.2972395,0.3439075,0.2528905,0.264658,0.349685
11/19/2020,0.3204715,0.2925355,0.3327935,0.2597855,0.2558985,0.352266
11/20/2020,0.317735,0.292728,0.335159,0.264558,0.255983,0.358841
11/23/2020,0.308834,0.3104605,0.3368165,0.259056,0.254997,0.359846
11/24/2020,0.2998615,0.293475,0.327425,0.256489,0.247584,0.3424075
11/25/2020,0.306116,0.2990625,0.3216775,0.256302,0.2495875,0.340244
11/27/2020,0.3065315,0.301889,0.332079,0.25921,0.2535545,0.349085
11/30/2020,0.3223145,0.327889,0.342745,0.2631425,0.264036,0.357906
12/1/2020,0.31951,0.328026,0.338962,0.2768925,0.2676205,0.3598935
12/2/2020,0.319387,0.3316045,0.350699,0.2841825,0.265163,0.3655795
12/3/2020,0.3159905,0.3149085,0.341793,0.273363,0.262707,0.3597605
12/4/2020,0.308729,0.3088275,0.342158,0.272038,0.2523755,0.3591
12/7/2020,0.3153335,0.319817,0.339784,0.275083,0.265954,0.378553
12/8/2020,0.3207765,0.316608,0.3448415,0.2679185,0.2597195,0.3799455
12/9/2020,0.3344065,0.333369,0.367045,0.271075,0.2770465,0.382797
12/10/2020,0.329581,0.328533,0.3589775,0.273355,0.2757625,0.3892685
12/11/2020,0.3330715,0.336368,0.3588755,0.279079,0.276121,0.3975275
12/14/2020,0.33456,0.3385875,0.356022,0.2761625,0.27483,0.4209525
12/15/2020,0.3283035,0.3479195,0.34232,0.273045,0.2800705,0.421735
12/16/2020,0.3282445,0.3397405,0.3508885,0.273094,0.2805645,0.4282125
12/17/2020,0.320754,0.3414125,0.351374,0.2745295,0.2757055,0.42755
12/18/2020,0.333633,0.35684,0.3443165,0.2881125,0.2757005,0.437817
12/21/2020,0.3364955,0.3727895,0.364444,0.2877615,0.278374,0.4626185
12/22/2020,0.3331155,0.375461,0.3655535,0.2812615,0.2735505,0.460921
12/23/2020,0.321782,0.3629225,0.3612135,0.275623,0.273847,0.4612415
12/24/2020,0.329979,0.3766915,0.3675115,0.27371,0.27121,0.4544495
12/28/2020,0.346907,0.3905345,0.379997,0.286645,0.28079,0.442601
12/29/2020,0.350581,0.379282,0.3796535,0.28913,0.2898205,0.452046
12/30/2020,0.34669,0.378489,0.394043,0.2932325,0.2880975,0.4490255
12/31/2020,0.351696,0.3869435,0.393876,0.301638,0.2835255,0.4575615
1/4/2021,0.3975515,0.413411,0.426126,0.338158,0.319334,0.4879965
1/5/2021,0.3816455,0.398716,0.4082585,0.329589,0.307341,0.471187
1/6/2021,0.3925755,0.418777,0.420336,0.3248555,0.3163355,0.4785545
1/7/2021,0.375998,0.3988545,0.4156105,0.3186045,0.29427,0.450576
1/8/2021,0.377425,0.398821,0.424215,0.320756,0.2921075,0.45315
1/11/2021,0.4066115,0.4326625,0.47238,0.349445,0.3148315,0.485883
1/12/2021,0.398195,0.428268,0.454552,0.352778,0.30089,0.4857655
1/13/2021,0.3824025,0.4190735,0.4558805,0.335645,0.2950335,0.4657725
1/14/2021,0.3924835,0.428938,0.482386,0.338998,0.304017,0.472411
1/15/2021,0.378161,0.419304,0.471358,0.3275585,0.298035,0.475418
1/19/2021,0.374412,0.3906475,0.4368205,0.332772,0.2812355,0.4322535
1/20/2021,0.3833595,0.405295,0.4403965,0.350768,0.293921,0.3766335
1/21/2021,0.37891,0.4211835,0.4335915,0.337322,0.298598,0.3638615
1/22/2021,0.3835065,0.4244445,0.449662,0.338304,0.3082095,0.3431205
1/25/2021,0.3972845,0.4745445,0.4533495,0.354624,0.321062,0.3718855
1/26/2021,0.399515,0.4817605,0.4406185,0.355951,0.333868,0.368667
1/27/2021,0.460787,0.522022,0.515635,0.4335175,0.3466505,0.438609
1/28/2021,0.417809,0.423685,0.4187045,0.366354,0.2971,0.3910675
1/29/2021,0.4277395,0.444847,0.4253075,0.389742,0.3315645,0.407959
2/1/2021,0.402813,0.386337,0.3876635,0.3651915,0.302234,0.3904575
2/2/2021,0.367176,0.347377,0.3579595,0.333885,0.274154,0.3596905
2/3/2021,0.314468,0.33877,0.3455705,0.2966635,0.269172,0.3543055
2/4/2021,0.2976295,0.328165,0.321302,0.2724015,0.2570895,0.35081
2/5/2021,0.2842155,0.308895,0.317349,0.2523515,0.2451905,0.3285075
2/8/2021,0.2927795,0.3064615,0.3234465,0.262432,0.2440865,0.337427
2/9/2021,0.2907995,0.3163545,0.3259595,0.2638155,0.2457605,0.3508575
2/10/2021,0.2898715,0.314309,0.328685,0.264256,0.2495855,0.3661685
2/11/2021,0.2854455,0.3039375,0.322881,0.2622655,0.244408,0.363515
2/12/2021,0.276077,0.288064,0.3071275,0.2570815,0.231564,0.348128
2/16/2021,0.289001,0.300816,0.331635,0.2678815,0.2471955,0.353453
2/17/2021,0.294035,0.3067645,0.324659,0.2648715,0.2460495,0.352372
2/18/2021,0.2861415,0.3129715,0.319784,0.255671,0.2458735,0.352125
2/19/2021,0.285793,0.2969405,0.325631,0.2495855,0.2448795,0.337465
2/22/2021,0.304946,0.330067,0.3384165,0.271214,0.2675465,0.349759
2/23/2021,0.2980015,0.344678,0.3381605,0.274231,0.2677855,0.357967
2/24/2021,0.3008255,0.338841,0.3359875,0.2751765,0.280464,0.353073
2/25/2021,0.3507785,0.392519,0.391018,0.332995,0.332811,0.389024
2/26/2021,0.3181915,0.372742,0.3663095,0.305817,0.2970675,0.3694585
3/1/2021,0.277452,0.3194575,0.320421,0.2663575,0.2569615,0.3308395
3/2/2021,0.2846465,0.3348535,0.328998,0.267645,0.2678735,0.336084
3/3/2021,0.3175255,0.359883,0.3596065,0.2967235,0.303722,0.3755275
3/4/2021,0.331557,0.3811775,0.3835445,0.322302,0.312586,0.3899245
3/5/2021,0.309785,0.351717,0.33964,0.295345,0.284766,0.3766115
3/8/2021,0.3390565,0.3973685,0.3818425,0.32686,0.301543,0.4105445
3/9/2021,0.3026835,0.3501385,0.347232,0.2890715,0.267983,0.3854765
3/10/2021,0.300115,0.3564755,0.344253,0.292547,0.2717605,0.3878715
3/11/2021,0.2834125,0.3378915,0.3373195,0.278364,0.257677,0.3806885
3/12/2021,0.2929965,0.3391705,0.341127,0.2929205,0.2640175,0.3784055
3/15/2021,0.2945335,0.3423855,0.34063,0.285754,0.2611775,0.383442
3/16/2021,0.283136,0.322669,0.3299715,0.276331,0.2526085,0.3804265
3/17/2021,0.2811185,0.329318,0.3314845,0.275457,0.252856,0.3877715
3/18/2021,0.3226945,0.3611885,0.360128,0.312999,0.287029,0.417453
3/19/2021,0.285856,0.335748,0.3455155,0.2839755,0.258618,0.393644
3/22/2021,0.274584,0.3002995,0.3322785,0.265051,0.2342325,0.38571
3/23/2021,0.278282,0.303921,0.3411485,0.2629755,0.2454845,0.401107
3/24/2021,0.29153,0.317248,0.343508,0.2760005,0.257181,0.403876
3/25/2021,0.301376,0.317834,0.372003,0.293129,0.2682505,0.4421375
3/26/2021,0.294639,0.307976,0.3583025,0.2885175,0.245336,0.4334325
3/29/2021,0.2958145,0.3231205,0.377858,0.302466,0.263027,0.4512905
3/30/2021,0.2984635,0.32439,0.3835875,0.298354,0.2691775,0.4458895
3/31/2021,0.2856235,0.3108095,0.36756,0.2921655,0.2615385,0.431433
4/1/2021,0.2749995,0.2938875,0.3497225,0.291034,0.2378935,0.412498
4/5/2021,0.290083,0.3072645,0.374877,0.302892,0.257895,0.409152
4/6/2021,0.286152,0.3035985,0.361096,0.293443,0.2451835,0.4076675
4/7/2021,0.2915005,0.29937,0.3690405,0.297702,0.2465845,0.401864
4/8/2021,0.286771,0.3024195,0.364423,0.2927355,0.241205,0.407951
4/9/2021,0.2861815,0.30497,0.3496385,0.292706,0.241211,0.406771
4/12/2021,0.2911635,0.312451,0.351081,0.298094,0.2469265,0.409533
4/13/2021,0.3020145,0.3205915,0.3534785,0.2976075,0.2415875,0.4012375
4/14/2021,0.3033465,0.3297515,0.370509,0.297788,0.2496585,0.4031925
4/15/2021,0.290305,0.3182655,0.3617035,0.294575,0.2385735,0.39632
4/16/2021,0.289589,0.311006,0.341639,0.2854875,0.234092,0.394966
4/19/2021,0.3151875,0.316145,0.353746,0.3014565,0.2478585,0.3866045
4/20/2021,0.3156165,0.325017,0.3708215,0.3157255,0.2586105,0.383753
4/21/2021,0.3100555,0.312223,0.3696055,0.2996045,0.243491,0.2858035
4/22/2021,0.310514,0.3174245,0.373601,0.299998,0.255438,0.282488
4/23/2021,0.2913185,0.2974075,0.3487295,0.279408,0.2300835,0.26408
4/26/2021,0.3276165,0.3037125,0.3616895,0.27412,0.235989,0.264915
4/27/2021,0.3162675,0.2944175,0.3525925,0.270558,0.2494955,0.26194
4/28/2021,0.3087845,0.288188,0.3344975,0.221455,0.211553,0.256084
4/29/2021,0.2942725,0.249829,0.268445,0.213843,0.206083,0.2520035
4/30/2021,0.2483285,0.240098,0.2618975,0.210773,0.204885,0.2553095
5/3/2021,0.2489625,0.230026,0.2619395,0.218301,0.202836,0.2571295
5/4/2021,0.2670945,0.265533,0.2742405,0.234315,0.221948,0.2722055
5/5/2021,0.2604485,0.2545435,0.269193,0.2228055,0.211515,0.279569
5/6/2021,0.250698,0.248631,0.268331,0.2207595,0.2111715,0.267762
5/7/2021,0.239153,0.232909,0.251987,0.208904,0.198114,0.2501415
5/10/2021,0.265776,0.257507,0.287147,0.236084,0.2254,0.281285
5/11/2021,0.2685875,0.272142,0.2943995,0.2492435,0.238734,0.2855855
5/12/2021,0.3065785,0.322478,0.348921,0.29962,0.2867735,0.310912
5/13/2021,0.281077,0.2900135,0.305729,0.2633915,0.2524345,0.2817225
5/14/2021,0.244382,0.250878,0.2708235,0.228815,0.214838,0.253137
5/17/2021,0.261293,0.2600025,0.287016,0.2453895,0.2332905,0.2733805
5/18/2021,0.264174,0.2632945,0.2864335,0.2494915,0.231818,0.271762
5/19/2021,0.2664155,0.2744505,0.2988575,0.2552865,0.244726,0.2827705
5/20/2021,0.243914,0.246736,0.282032,0.2368185,0.2249875,0.2685685
5/21/2021,0.246371,0.24759,0.281487,0.2282795,0.220257,0.267023
5/24/2021,0.2265865,0.2282595,0.2580135,0.217343,0.1995095,0.2485885
5/25/2021,0.2313735,0.22972,0.2622645,0.220006,0.201847,0.245741
5/26/2021,0.2250195,0.2213925,0.2548495,0.2118485,0.194905,0.238902
5/27/2021,0.222744,0.224725,0.2526455,0.214325,0.198159,0.240933
5/28/2021,0.2121515,0.2149695,0.243396,0.2065565,0.1895805,0.2347465
6/1/2021,0.222304,0.22923,0.25347,0.2203185,0.1962485,0.242771
6/2/2021,0.221648,0.2221705,0.248311,0.216218,0.192215,0.2334035
6/3/2021,0.228704,0.232021,0.2563425,0.223597,0.200919,0.253775
6/4/2021,0.2137925,0.2187425,0.242776,0.2091965,0.191422,0.2442705
6/7/2021,0.2129735,0.222128,0.253598,0.2159475,0.1921955,0.252848
6/8/2021,0.219991,0.2195685,0.2460935,0.211208,0.194137,0.256691
6/9/2021,0.2235775,0.2165835,0.248572,0.2118715,0.193574,0.26678
6/10/2021,0.2188,0.210203,0.235586,0.201527,0.18386,0.2684185
6/11/2021,0.211317,0.1955185,0.226309,0.1948885,0.1776885,0.265004
6/14/2021,0.219243,0.213709,0.2396825,0.2017735,0.185325,0.288356
6/15/2021,0.223508,0.2198985,0.252467,0.206711,0.196801,0.296235
6/16/2021,0.2304175,0.2248355,0.2603425,0.2156955,0.20594,0.306407
6/17/2021,0.2263305,0.215469,0.2480575,0.213558,0.1973785,0.3071525
6/18/2021,0.2441455,0.2286515,0.2650935,0.2230525,0.2111185,0.326452
6/21/2021,0.2403775,0.215646,0.2589635,0.2170025,0.2061065,0.332555
6/22/2021,0.2391155,0.220153,0.2669585,0.2149075,0.204993,0.341243
6/23/2021,0.2391225,0.2192825,0.263054,0.21513,0.203592,0.3544865
6/24/2021,0.244915,0.220185,0.2705625,0.219011,0.2004615,0.357425
6/25/2021,0.2494155,0.2183085,0.276878,0.2211365,0.2024485,0.353181
6/28/2021,0.260562,0.226792,0.3212415,0.239384,0.2093745,0.366409
6/29/2021,0.265014,0.2267225,0.316661,0.2417955,0.2085305,0.364283
6/30/2021,0.2646515,0.2321565,0.3219285,0.242608,0.208209,0.359556
7/1/2021,0.261995,0.2365615,0.320302,0.2445465,0.2042415,0.357999
7/2/2021,0.2683865,0.2374085,0.3081585,0.244398,0.2049475,0.3398285
7/6/2021,0.3204335,0.2675445,0.3309005,0.2676485,0.2159005,0.3657815
7/7/2021,0.3207135,0.277574,0.3322045,0.2661625,0.2223255,0.3817115
7/8/2021,0.3278225,0.2874575,0.3448095,0.2709165,0.2352575,0.377993
7/9/2021,0.314,0.2884625,0.3278165,0.255418,0.214411,0.366684
7/12/2021,0.3084875,0.274161,0.3227485,0.253753,0.2106595,0.3760635
7/13/2021,0.307673,0.275748,0.325649,0.257303,0.217704,0.3644515
7/14/2021,0.30223,0.2801185,0.3301885,0.2583585,0.215807,0.35893
7/15/2021,0.3015075,0.278335,0.3351555,0.2552615,0.216311,0.380605
7/16/2021,0.306017,0.279745,0.3310315,0.253271,0.2190935,0.3745815
7/19/2021,0.3201475,0.303028,0.3497785,0.279481,0.2388485,0.3820085
7/20/2021,0.2997375,0.287342,0.333284,0.2580145,0.2167355,0.360176
7/21/2021,0.29118,0.28219,0.3232905,0.2512475,0.2064795,0.2606335
7/22/2021,0.2888905,0.278873,0.3211345,0.248854,0.21277,0.247304
7/23/2021,0.2841955,0.261649,0.323383,0.2527565,0.2063435,0.22873
7/26/2021,0.295018,0.2678825,0.3398635,0.261528,0.211571,0.244075
7/27/2021,0.296101,0.2751935,0.3393515,0.2696805,0.2294605,0.248717
7/28/2021,0.2765645,0.2384425,0.3192475,0.205458,0.186027,0.236574
7/29/2021,0.2656315,0.2165135,0.254596,0.1917885,0.173218,0.23118
7/30/2021,0.2446745,0.2160235,0.248523,0.1937825,0.1743315,0.229634
8/2/2021,0.22523,0.2136795,0.2507295,0.1959575,0.177672,0.2319265
8/3/2021,0.227952,0.214403,0.2461665,0.1984815,0.171427,0.231271
8/4/2021,0.2268035,0.2175685,0.245474,0.1967015,0.17654,0.2318625
8/5/2021,0.213717,0.211387,0.238851,0.1906475,0.170741,0.2257565
8/6/2021,0.2092475,0.1988235,0.2311425,0.183208,0.1624045,0.2169535
8/9/2021,0.2055905,0.1993,0.232852,0.1853545,0.16916,0.221058
8/10/2021,0.2108025,0.205762,0.2279575,0.1850695,0.173477,0.222688
8/11/2021,0.2126545,0.1997555,0.2256035,0.184002,0.1664135,0.2191635
8/12/2021,0.2117155,0.2148905,0.2245195,0.182787,0.163918,0.2187825
8/13/2021,0.2027425,0.204969,0.215482,0.1760545,0.163455,0.213464
8/16/2021,0.2087485,0.2310035,0.227985,0.183849,0.1681855,0.2204935
8/17/2021,0.2259265,0.2476955,0.2432255,0.1948055,0.184075,0.236679
8/18/2021,0.2374445,0.2554855,0.246994,0.203912,0.1941485,0.2397325
8/19/2021,0.23813,0.2595565,0.256659,0.211696,0.2021915,0.2647925
8/20/2021,0.215138,0.235807,0.234422,0.1932605,0.192265,0.243612
8/23/2021,0.2068905,0.221814,0.2226255,0.18674,0.1756835,0.2314165
8/24/2021,0.203317,0.215965,0.217817,0.183532,0.1757045,0.2312265
8/25/2021,0.1956225,0.208349,0.213,0.1805775,0.1724675,0.2254605
8/26/2021,0.2004325,0.218755,0.2275865,0.1914,0.185083,0.2288715
8/27/2021,0.1856175,0.2022355,0.2117145,0.176305,0.1629315,0.2258085
8/30/2021,0.1911965,0.2261065,0.2181275,0.17981,0.1670105,0.227039
8/31/2021,0.193352,0.234154,0.2183035,0.179601,0.173387,0.225894
9/1/2021,0.1980165,0.225611,0.2108945,0.1790855,0.1702555,0.2393915
9/2/2021,0.200272,0.2314985,0.220556,0.1829465,0.1719665,0.2482555
9/3/2021,0.1949285,0.2200775,0.212657,0.1770165,0.167712,0.244048
9/7/2021,0.208266,0.2424965,0.223564,0.185854,0.18594,0.2735535
9/8/2021,0.212026,0.2488075,0.233121,0.188543,0.185956,0.2803075
9/9/2021,0.214491,0.2445185,0.23406,0.191125,0.1942235,0.276538
9/10/2021,0.2161485,0.2705825,0.2405295,0.2058035,0.206791,0.292901
9/13/2021,0.21927,0.2518265,0.243937,0.206345,0.1970355,0.300709
9/14/2021,0.21599,0.249091,0.2405455,0.2058245,0.1993295,0.302284
9/15/2021,0.205754,0.234431,0.234396,0.1969015,0.1877505,0.2954135
9/16/2021,0.207517,0.232503,0.2343835,0.2021325,0.1874045,0.294036
9/17/2021,0.2214265,0.2475265,0.2605115,0.223932,0.2122465,0.3065845
9/20/2021,0.2698225,0.2897855,0.312697,0.2723865,0.26069,0.367756
9/21/2021,0.259115,0.2715575,0.295918,0.2653435,0.249783,0.3603015
9/22/2021,0.2343055,0.251149,0.3144615,0.2488765,0.2267915,0.3609305
9/23/2021,0.234937,0.2400605,0.2975735,0.237656,0.2115475,0.348273
9/24/2021,0.232466,0.233324,0.2818425,0.228712,0.204982,0.3462145
9/27/2021,0.251984,0.246528,0.3024895,0.246973,0.22798,0.360234
9/28/2021,0.29568,0.2953335,0.3537995,0.2948835,0.283671,0.395794
9/29/2021,0.2953805,0.289219,0.35272,0.305184,0.284037,0.3986695
9/30/2021,0.301523,0.2976795,0.358056,0.3158035,0.288934,0.39909
10/1/2021,0.295428,0.2739325,0.338737,0.292265,0.25938,0.3844695
10/4/2021,0.3317075,0.3139565,0.409741,0.3278485,0.294782,0.399685
10/5/2021,0.313782,0.286951,0.369043,0.305385,0.2654395,0.407276
10/6/2021,0.3092995,0.284223,0.368197,0.3011625,0.260884,0.4049765
10/7/2021,0.2934445,0.2721395,0.3851355,0.2814355,0.245947,0.3741755
10/8/2021,0.292855,0.262918,0.3609195,0.27861,0.2379905,0.3692975
10/11/2021,0.3003415,0.267777,0.372596,0.284469,0.2437515,0.365347
10/12/2021,0.2940895,0.2762705,0.370176,0.2985275,0.2467345,0.363065
10/13/2021,0.274841,0.265258,0.3580585,0.275974,0.2301765,0.3529885
10/14/2021,0.2611,0.238158,0.339386,0.2495175,0.2118115,0.3343535
10/15/2021,0.256799,0.227382,0.340526,0.2386845,0.1957355,0.325938
10/18/2021,0.2548785,0.2285945,0.3314715,0.2399205,0.2029395,0.332737
10/19/2021,0.2498225,0.2305885,0.328912,0.236898,0.200148,0.343934
10/20/2021,0.25269,0.2289055,0.3361715,0.246355,0.2030265,0.248892
10/21/2021,0.2466575,0.2256255,0.340563,0.249886,0.197633,0.256914
10/22/2021,0.270435,0.2312945,0.3736395,0.263463,0.206086,0.257367
10/25/2021,0.265149,0.231691,0.3831325,0.26019,0.213355,0.263079
10/26/2021,0.263336,0.226673,0.312516,0.2479135,0.206312,0.2529185
10/27/2021,0.2685895,0.2435505,0.294348,0.1980785,0.183656,0.251433
10/28/2021,0.2823815,0.2338255,0.3094935,0.2067765,0.184833,0.25499
10/29/2021,0.2158055,0.2059705,0.304323,0.2162835,0.188941,0.2608705
11/1/2021,0.220206,0.2008885,0.308648,0.2223575,0.193481,0.260598
11/2/2021,0.2162355,0.2008675,0.3140535,0.216399,0.1871385,0.2666575
11/3/2021,0.215009,0.200628,0.300534,0.2169725,0.184068,0.2572875
11/4/2021,0.232029,0.2042265,0.3011105,0.2320965,0.191649,0.2852335
11/5/2021,0.2384985,0.2085105,0.3055715,0.2382325,0.193934,0.288353
11/8/2021,0.2428485,0.2119735,0.307023,0.2340695,0.194788,0.286976
11/9/2021,0.262026,0.2203365,0.3055075,0.231396,0.1981075,0.291895
11/10/2021,0.260216,0.2229865,0.2988565,0.233847,0.2078515,0.289679
11/11/2021,0.247426,0.214691,0.286206,0.223583,0.193379,0.2900255
11/12/2021,0.2487535,0.214138,0.296009,0.221033,0.1872385,0.2811865
11/15/2021,0.2574375,0.217418,0.320196,0.221698,0.194073,0.291637
11/16/2021,0.247199,0.21333,0.3052975,0.211635,0.1891805,0.2887875
11/17/2021,0.2509625,0.22047,0.307902,0.212752,0.190246,0.2927745
11/18/2021,0.265827,0.240197,0.310889,0.2245845,0.200214,0.298653
11/19/2021,0.2637015,0.2323155,0.314581,0.2206285,0.189666,0.2964805
11/22/2021,0.2763945,0.249316,0.334098,0.2274435,0.214959,0.3077725
11/23/2021,0.2895965,0.270297,0.3431975,0.232424,0.219227,0.3166895
11/24/2021,0.282472,0.2665605,0.3382095,0.235112,0.214679,0.3114425
11/26/2021,0.3164265,0.3075485,0.3751425,0.282247,0.276378,0.348147
11/29/2021,0.2768665,0.2675445,0.341164,0.246914,0.22551,0.306834
11/30/2021,0.300599,0.281777,0.369349,0.2771125,0.262003,0.348934
12/1/2021,0.310285,0.3141205,0.3864705,0.2953145,0.284777,0.371111
12/2/2021,0.3005565,0.293667,0.3726465,0.2834845,0.2723965,0.353812
12/3/2021,0.3312745,0.3146125,0.395728,0.3115235,0.3161095,0.389161
12/6/2021,0.30886,0.293721,0.366739,0.2830265,0.27181,0.3499875
12/7/2021,0.2693515,0.2825645,0.3188855,0.242001,0.231257,0.3126095
12/8/2021,0.263929,0.2915265,0.309332,0.228619,0.2185965,0.3032455
12/9/2021,0.274322,0.3075015,0.326045,0.2424565,0.2369285,0.315687
12/10/2021,0.258108,0.296926,0.3043095,0.222636,0.219662,0.299735
12/13/2021,0.273285,0.3240115,0.329672,0.2365175,0.2409695,0.328449
12/14/2021,0.280655,0.3321825,0.340928,0.2533985,0.2700745,0.346606
12/15/2021,0.276622,0.3144575,0.3263185,0.2389995,0.246643,0.3431295
12/16/2021,0.3005915,0.347268,0.3450455,0.256688,0.276476,0.360001
12/17/2021,0.293362,0.3359355,0.343631,0.2651855,0.2714285,0.35919
12/20/2021,0.311845,0.330284,0.357358,0.268685,0.283957,0.3922925
12/21/2021,0.277315,0.299775,0.320691,0.2401825,0.248763,0.363905
12/22/2021,0.2644305,0.2904745,0.3110935,0.224965,0.231634,0.3499985
12/23/2021,0.263429,0.283115,0.304157,0.228242,0.2229045,0.3408055
12/27/2021,0.2872705,0.2934125,0.3344525,0.238687,0.2293965,0.361284
12/28/2021,0.281682,0.2960525,0.3388545,0.2415665,0.234096,0.363333
12/29/2021,0.279414,0.288893,0.3326485,0.238022,0.2291745,0.3607335
12/30/2021,0.2809365,0.2866445,0.3302425,0.246307,0.2367825,0.3593995
12/31/2021,0.2815795,0.2803125,0.3364715,0.2439645,0.239245,0.3653245
