Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI - T,SVI - S,SVI,SHOUT
6/27/2017,35.932,24725210,5260,419,-63,2187,18,-19,178454380,1.511437061,0.2180805,1.011447411,17.85858586,15.25083612,33.10942198,5213840000
6/28/2017,36.458,22052920,4673,90,-177,1897,9,-10,172989034,1.495890281,0.2069035,0.60235675,19.41150637,15.25083612,34.66234249,5213840000
6/29/2017,35.92,31450520,5492,185,-112,2829,18,-4,167523688,1.4803435,0.227685,0.787762002,17.85858586,16.05351171,33.91209756,5213840000
6/30/2017,36.005,22986960,6527,515,-105,2473,12,-11,167523688,1.4803435,0.222169,0.750471533,16.30566535,13.64548495,29.9511503,5213840000
7/3/2017,35.875,14277850,1755,51,-50,889,6,0,166158198,1.52664031,0.2399555,0.667935483,17.0821256,14.44816054,31.53028614,5213840000
7/5/2017,36.022,21550270,3293,83,-117,1265,5,-14,164792708,1.572937121,0.2388275,0.683959779,17.0821256,14.44816054,31.53028614,5213840000
7/6/2017,35.682,24110330,3118,156,-112,1572,9,-9,163427218,1.619233931,0.251185,0.45827839,17.85858586,12.84280936,30.70139522,5213840000
7/7/2017,36.045,18527000,4628,639,-279,2329,30,-61,162061728,1.665530742,0.233692,1.006027138,16.30566535,12.84280936,29.14847471,5213840000
7/10/2017,36.265,21080580,2404,132,-202,1114,4,-5,160696238,1.711827552,0.237952,0.65054615,16.30566535,11.23745819,27.54312354,5213840000
7/11/2017,36.382,18647220,3479,150,-125,1721,9,-10,159330748,1.758124362,0.2301095,0.744177852,17.0821256,14.44816054,31.53028614,5213840000
